213.131.0.0,213.131.1.127,business,RU,AS12925 
213.131.228.112,213.131.228.119,hosting,DE,AS61157 
213.131.228.120,213.131.228.127,business,DE,AS61157 
213.131.228.128,213.131.232.95,hosting,DE,AS61157 
213.131.232.96,213.131.232.103,hosting,,AS61157 
213.131.232.104,213.131.244.63,hosting,DE,AS61157 
213.131.244.64,213.131.244.79,business,DE,AS61157 
213.131.244.80,213.131.244.83,hosting,DE,AS61157 
213.131.244.84,213.131.244.159,business,DE,AS61157 
213.131.244.160,213.131.244.191,isp,DE,AS61157 
213.131.244.192,213.131.244.255,business,DE,AS61157 
213.131.245.0,213.131.247.255,hosting,DE,AS61157 
213.131.248.0,213.131.248.255,business,DE,AS61157 
213.131.249.0,213.131.251.255,hosting,DE,AS61157 
213.131.252.0,213.131.252.255,business,DE,AS61157 
213.131.253.0,213.131.255.255,hosting,DE,AS61157 
